domain,category,score,first_seen,last_seen,ports,ip,url,type,file_hash
Thinking-Objects-GmbH-Team-SOC,Network activity,100,2022-02-01,,,5.62.18.69,,ip,
Thinking-Objects-GmbH-Team-SOC,Network activity,100,2022-02-01,,,5.63.154.128,,ip,
Thinking-Objects-GmbH-Team-SOC,Network activity,100,2022-02-01,,,5.63.154.19,,ip,
Thinking-Objects-GmbH-Team-SOC,Network activity,100,2022-02-01,,,5.63.158.179,,ip,
Thinking-Objects-GmbH-Team-SOC,Network activity,100,2022-02-01,,,5.63.158.233,,ip,
Thinking-Objects-GmbH-Team-SOC,Network activity,100,2022-02-01,,,5.63.158.238,,ip,
Thinking-Objects-GmbH-Team-SOC,Network activity,100,2022-02-01,,,52.1.171.25,,ip,
Thinking-Objects-GmbH-Team-SOC,Network activity,100,2022-02-01,,,52.87.200.25,,ip,
Thinking-Objects-GmbH-Team-SOC,Network activity,100,2022-02-01,,,52.90.12.175,,ip,
Thinking-Objects-GmbH-Team-SOC,Network activity,100,2022-02-01,,,54.159.33.230,,ip,
Thinking-Objects-GmbH-Team-SOC,Network activity,100,2022-02-01,,,54.164.168.12,,ip,
Thinking-Objects-GmbH-Team-SOC,Network activity,100,2022-02-01,,,54.166.205.200,,ip,
Thinking-Objects-GmbH-Team-SOC,Network activity,100,2022-02-01,,,54.196.114.50,,ip,
Thinking-Objects-GmbH-Team-SOC,Network activity,100,2022-02-01,,,54.196.147.110,,ip,
Thinking-Objects-GmbH-Team-SOC,Network activity,100,2022-02-01,,,54.226.69.122,,ip,
Thinking-Objects-GmbH-Team-SOC,Network activity,100,2022-02-01,,,54.242.233.156,,ip,
Thinking-Objects-GmbH-Team-SOC,Network activity,100,2022-02-01,,,54.243.21.180,,ip,
Thinking-Objects-GmbH-Team-SOC,Network activity,100,2022-02-01,,,54.91.81.48,,ip,
Thinking-Objects-GmbH-Team-SOC,Network activity,100,2022-02-01,,,58.122.6.83,,ip,
Thinking-Objects-GmbH-Team-SOC,Network activity,100,2022-02-01,,,59.102.186.33,,ip,
Thinking-Objects-GmbH-Team-SOC,Network activity,100,2022-02-01,,,59.35.94.99,,ip,
Thinking-Objects-GmbH-Team-SOC,Network activity,100,2022-02-01,,,59.41.146.98,,ip,
Thinking-Objects-GmbH-Team-SOC,Network activity,100,2022-02-01,,,59.42.60.126,,ip,
Thinking-Objects-GmbH-Team-SOC,Network activity,100,2022-02-01,,,60.161.189.14,,ip,
Thinking-Objects-GmbH-Team-SOC,Network activity,100,2022-02-01,,,61.28.235.31,,ip,
Thinking-Objects-GmbH-Team-SOC,Network activity,100,2022-02-01,,,65.108.53.205,,ip,
Thinking-Objects-GmbH-Team-SOC,Network activity,100,2022-02-01,,,70.34.194.123,,ip,
Thinking-Objects-GmbH-Team-SOC,Network activity,100,2022-02-01,,,70.34.194.31,,ip,
Thinking-Objects-GmbH-Team-SOC,Network activity,100,2022-02-01,,,70.34.195.75,,ip,
Thinking-Objects-GmbH-Team-SOC,Network activity,100,2022-02-01,,,70.34.197.185,,ip,
Thinking-Objects-GmbH-Team-SOC,Network activity,100,2022-02-01,,,70.34.198.226,,ip,
Thinking-Objects-GmbH-Team-SOC,Network activity,100,2022-02-01,,,70.34.199.214,,ip,
Thinking-Objects-GmbH-Team-SOC,Network activity,100,2022-02-01,,,70.34.202.55,,ip,
Thinking-Objects-GmbH-Team-SOC,Network activity,100,2022-02-01,,,70.34.204.141,,ip,
Thinking-Objects-GmbH-Team-SOC,Network activity,100,2022-02-01,,,70.34.204.74,,ip,
Thinking-Objects-GmbH-Team-SOC,Network activity,100,2022-02-01,,,70.34.208.32,,ip,
Thinking-Objects-GmbH-Team-SOC,Network activity,100,2022-02-01,,,70.92.246.89,,ip,
Thinking-Objects-GmbH-Team-SOC,Network activity,100,2022-02-01,,,77.120.40.95,,ip,
Thinking-Objects-GmbH-Team-SOC,Network activity,100,2022-02-01,,,77.121.70.53,,ip,
Thinking-Objects-GmbH-Team-SOC,Network activity,100,2022-02-01,,,77.123.100.47,,ip,
Thinking-Objects-GmbH-Team-SOC,Network activity,100,2022-02-01,,,77.123.14.31,,ip,
Thinking-Objects-GmbH-Team-SOC,Network activity,100,2022-02-01,,,77.247.126.247,,ip,
Thinking-Objects-GmbH-Team-SOC,Network activity,100,2022-02-01,,,77.50.107.86,,ip,
Thinking-Objects-GmbH-Team-SOC,Network activity,100,2022-02-01,,,80.216.78.155,,ip,
Thinking-Objects-GmbH-Team-SOC,Network activity,100,2022-02-01,,,80.78.240.210,,ip,
Thinking-Objects-GmbH-Team-SOC,Network activity,100,2022-02-01,,,80.78.241.253,,ip,
Thinking-Objects-GmbH-Team-SOC,Network activity,100,2022-02-01,,,80.78.241.88,,ip,
Thinking-Objects-GmbH-Team-SOC,Network activity,100,2022-02-01,,,80.78.244.124,,ip,
Thinking-Objects-GmbH-Team-SOC,Network activity,100,2022-02-01,,,80.78.244.199,,ip,
Thinking-Objects-GmbH-Team-SOC,Network activity,100,2022-02-01,,,80.78.245.223,,ip,
Thinking-Objects-GmbH-Team-SOC,Network activity,100,2022-02-01,,,80.78.245.89,,ip,
Thinking-Objects-GmbH-Team-SOC,Network activity,100,2022-02-01,,,80.78.248.22,,ip,
Thinking-Objects-GmbH-Team-SOC,Network activity,100,2022-02-01,,,80.78.248.222,,ip,
Thinking-Objects-GmbH-Team-SOC,Network activity,100,2022-02-01,,,80.78.251.191,,ip,
Thinking-Objects-GmbH-Team-SOC,Network activity,100,2022-02-01,,,80.78.251.231,,ip,
Thinking-Objects-GmbH-Team-SOC,Network activity,100,2022-02-01,,,80.78.251.4,,ip,
Thinking-Objects-GmbH-Team-SOC,Network activity,100,2022-02-01,,,80.78.253.86,,ip,
Thinking-Objects-GmbH-Team-SOC,Network activity,100,2022-02-01,,,80.78.254.238,,ip,
Thinking-Objects-GmbH-Team-SOC,Network activity,100,2022-02-01,,,81.138.39.164,,ip,
Thinking-Objects-GmbH-Team-SOC,Network activity,100,2022-02-01,,,82.117.228.138,,ip,
Thinking-Objects-GmbH-Team-SOC,Network activity,100,2022-02-01,,,83.166.242.108,,ip,
Thinking-Objects-GmbH-Team-SOC,Network activity,100,2022-02-01,,,83.166.247.110,,ip,
Thinking-Objects-GmbH-Team-SOC,Network activity,100,2022-02-01,,,83.166.247.185,,ip,
Thinking-Objects-GmbH-Team-SOC,Network activity,100,2022-02-01,,,83.166.250.21,,ip,
Thinking-Objects-GmbH-Team-SOC,Network activity,100,2022-02-01,,,84.32.188.141,,ip,
Thinking-Objects-GmbH-Team-SOC,Network activity,100,2022-02-01,,,84.32.188.96,,ip,
Thinking-Objects-GmbH-Team-SOC,Network activity,100,2022-02-01,,,87.236.212.184,,ip,
Thinking-Objects-GmbH-Team-SOC,Network activity,100,2022-02-01,,,87.249.49.103,,ip,
Thinking-Objects-GmbH-Team-SOC,Network activity,100,2022-02-01,,,88.119.175.112,,ip,
Thinking-Objects-GmbH-Team-SOC,Network activity,100,2022-02-01,,,89.108.102.37,,ip,
Thinking-Objects-GmbH-Team-SOC,Network activity,100,2022-02-01,,,89.108.102.57,,ip,
Thinking-Objects-GmbH-Team-SOC,Network activity,100,2022-02-01,,,89.108.115.225,,ip,
Thinking-Objects-GmbH-Team-SOC,Network activity,100,2022-02-01,,,89.108.115.232,,ip,
Thinking-Objects-GmbH-Team-SOC,Network activity,100,2022-02-01,,,89.108.115.235,,ip,
Thinking-Objects-GmbH-Team-SOC,Network activity,100,2022-02-01,,,89.108.115.236,,ip,
Thinking-Objects-GmbH-Team-SOC,Network activity,100,2022-02-01,,,89.108.115.241,,ip,
Thinking-Objects-GmbH-Team-SOC,Network activity,100,2022-02-01,,,89.108.65.157,,ip,
Thinking-Objects-GmbH-Team-SOC,Network activity,100,2022-02-01,,,89.108.70.22,,ip,
Thinking-Objects-GmbH-Team-SOC,Network activity,100,2022-02-01,,,89.108.70.223,,ip,
Thinking-Objects-GmbH-Team-SOC,Network activity,100,2022-02-01,,,89.108.71.205,,ip,
Thinking-Objects-GmbH-Team-SOC,Network activity,100,2022-02-01,,,89.108.76.135,,ip,
Thinking-Objects-GmbH-Team-SOC,Network activity,100,2022-02-01,,,89.108.76.226,,ip,
Thinking-Objects-GmbH-Team-SOC,Network activity,100,2022-02-01,,,89.108.77.133,,ip,
Thinking-Objects-GmbH-Team-SOC,Network activity,100,2022-02-01,,,89.108.77.202,,ip,
Thinking-Objects-GmbH-Team-SOC,Network activity,100,2022-02-01,,,89.108.77.204,,ip,
Thinking-Objects-GmbH-Team-SOC,Network activity,100,2022-02-01,,,89.108.78.126,,ip,
Thinking-Objects-GmbH-Team-SOC,Network activity,100,2022-02-01,,,89.108.78.128,,ip,
Thinking-Objects-GmbH-Team-SOC,Network activity,100,2022-02-01,,,89.108.78.247,,ip,
Thinking-Objects-GmbH-Team-SOC,Network activity,100,2022-02-01,,,89.108.78.252,,ip,
Thinking-Objects-GmbH-Team-SOC,Network activity,100,2022-02-01,,,89.108.78.82,,ip,
Thinking-Objects-GmbH-Team-SOC,Network activity,100,2022-02-01,,,89.108.79.13,,ip,
Thinking-Objects-GmbH-Team-SOC,Network activity,100,2022-02-01,,,89.108.79.91,,ip,
Thinking-Objects-GmbH-Team-SOC,Network activity,100,2022-02-01,,,89.108.81.106,,ip,
Thinking-Objects-GmbH-Team-SOC,Network activity,100,2022-02-01,,,89.108.81.30,,ip,
Thinking-Objects-GmbH-Team-SOC,Network activity,100,2022-02-01,,,89.108.81.77,,ip,
Thinking-Objects-GmbH-Team-SOC,Network activity,100,2022-02-01,,,89.108.83.23,,ip,
Thinking-Objects-GmbH-Team-SOC,Network activity,100,2022-02-01,,,89.108.83.235,,ip,
Thinking-Objects-GmbH-Team-SOC,Network activity,100,2022-02-01,,,89.108.88.67,,ip,
Thinking-Objects-GmbH-Team-SOC,Network activity,100,2022-02-01,,,89.108.98.124,,ip,
Thinking-Objects-GmbH-Team-SOC,Network activity,100,2022-02-01,,,89.108.98.125,,ip,
Thinking-Objects-GmbH-Team-SOC,Network activity,100,2022-02-01,,,89.223.123.121,,ip,
Thinking-Objects-GmbH-Team-SOC,Network activity,100,2022-02-01,,,90.189.249.87,,ip,
Thinking-Objects-GmbH-Team-SOC,Network activity,100,2022-02-01,,,91.148.30.223,,ip,
Thinking-Objects-GmbH-Team-SOC,Network activity,100,2022-02-01,,,91.225.140.144,,ip,
Thinking-Objects-GmbH-Team-SOC,Network activity,100,2022-02-01,,,91.240.118.137,,ip,
Thinking-Objects-GmbH-Team-SOC,Network activity,100,2022-02-01,,,92.223.103.162,,ip,
Thinking-Objects-GmbH-Team-SOC,Network activity,100,2022-02-01,,,92.223.103.179,,ip,
Thinking-Objects-GmbH-Team-SOC,Network activity,100,2022-02-01,,,92.242.62.112,,ip,
Thinking-Objects-GmbH-Team-SOC,Network activity,100,2022-02-01,,,92.242.62.132,,ip,
Thinking-Objects-GmbH-Team-SOC,Network activity,100,2022-02-01,,,92.242.62.181,,ip,
Thinking-Objects-GmbH-Team-SOC,Network activity,100,2022-02-01,,,92.242.62.186,,ip,
Thinking-Objects-GmbH-Team-SOC,Network activity,100,2022-02-01,,,92.242.62.254,,ip,
Thinking-Objects-GmbH-Team-SOC,Network activity,100,2022-02-01,,,92.242.62.45,,ip,
Thinking-Objects-GmbH-Team-SOC,Network activity,100,2022-02-01,,,92.242.62.96,,ip,
Thinking-Objects-GmbH-Team-SOC,Network activity,100,2022-02-01,,,92.248.188.202,,ip,
Thinking-Objects-GmbH-Team-SOC,Network activity,100,2022-02-01,,,92.248.188.30,,ip,
Thinking-Objects-GmbH-Team-SOC,Network activity,100,2022-02-01,,,92.255.76.169,,ip,
Thinking-Objects-GmbH-Team-SOC,Network activity,100,2022-02-01,,,92.53.97.145,,ip,
Thinking-Objects-GmbH-Team-SOC,Network activity,100,2022-02-01,,,93.77.233.7,,ip,
Thinking-Objects-GmbH-Team-SOC,Network activity,100,2022-02-01,,,93.78.20.184,,ip,
Thinking-Objects-GmbH-Team-SOC,Network activity,100,2022-02-01,,,93.78.227.241,,ip,
Thinking-Objects-GmbH-Team-SOC,Network activity,100,2022-02-01,,,93.79.60.199,,ip,
Thinking-Objects-GmbH-Team-SOC,Network activity,100,2022-02-01,,,94.110.248.92,,ip,
Thinking-Objects-GmbH-Team-SOC,Network activity,100,2022-02-01,,,94.228.120.181,,ip,
Thinking-Objects-GmbH-Team-SOC,Network activity,100,2022-02-01,,,94.232.41.25,,ip,
Thinking-Objects-GmbH-Team-SOC,Network activity,100,2022-02-01,,,94.250.251.39,,ip,
Thinking-Objects-GmbH-Team-SOC,Network activity,100,2022-02-01,,,95.125.174.122,,ip,
Thinking-Objects-GmbH-Team-SOC,Network activity,100,2022-02-01,,,95.179.118.246,,ip,
Thinking-Objects-GmbH-Team-SOC,Network activity,100,2022-02-01,,,95.179.221.114,,ip,
Thinking-Objects-GmbH-Team-SOC,Network activity,100,2022-02-01,,,95.179.221.147,,ip,
Thinking-Objects-GmbH-Team-SOC,Network activity,100,2022-02-01,,,95.179.223.56,,ip,
Thinking-Objects-GmbH-Team-SOC,Network activity,100,2022-02-01,,,95.179.51.19,,ip,
Thinking-Objects-GmbH-Team-SOC,Network activity,100,2022-02-01,,,95.181.16.81,,ip,
Thinking-Objects-GmbH-Team-SOC,Network activity,100,2022-02-01,,,95.181.161.50,,ip,
Thinking-Objects-GmbH-Team-SOC,Network activity,100,2022-02-01,,,95.211.175.153,,ip,
Thinking-Objects-GmbH-Team-SOC,Network activity,100,2022-02-01,,,95.72.229.228,,ip,
Thinking-Objects-GmbH-Team-SOC,Network activity,100,2022-02-01,,,95.72.70.21,,ip,
Thinking-Objects-GmbH-Team-SOC,Network activity,100,2022-02-01,,,96.43.128.122,,ip,
Thinking-Objects-GmbH-Team-SOC,Network activity,100,2022-02-01,,,97.115.253.180,,ip,
